"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.328833196E1,2.420407118E0,1.550740063E-2,-6.635472947E-1,2.509762162E0
6.329830196E1,2.516088470E0,-1.411751747E-1,-1.442239130E-1,2.524169598E0
6.330827196E1,2.768380623E0,-3.201602000E-1,5.297811270E-1,2.836741417E0
6.331824196E1,3.136124294E0,-3.884141636E-1,1.100838334E0,3.346339222E0
6.332821096E1,3.443622349E0,-3.855735862E-1,1.392785718E0,3.734575468E0
6.333818096E1,3.532951432E0,-3.040470278E-1,1.506918690E0,3.852920237E0
6.334815096E1,3.456820099E0,-1.930306220E-1,1.459322355E0,3.757191472E0
6.335812096E1,3.275158803E0,-3.076512516E-2,1.440734056E0,3.578173599E0
6.336809096E1,3.003033480E0,1.532145917E-1,1.562824504E0,3.388820624E0
6.337805996E1,2.549322582E0,3.653995228E-1,1.713081574E0,3.093090836E0
6.338802996E1,2.065840001E0,5.488120598E-1,1.775992936E0,2.779035894E0
6.339799996E1,1.632999570E0,6.976628745E-1,1.719317045E0,2.471734650E0
6.340796996E1,1.255190355E0,7.162540966E-1,1.521596371E0,2.098518114E0
6.341793896E1,9.690197276E-1,7.239455241E-1,1.386088318E0,1.839656810E0
6.342790896E1,7.498179916E-1,7.890881842E-1,1.503715001E0,1.856352872E0
6.343787896E1,5.274058418E-1,9.602876419E-1,1.713066371E0,2.033446746E0
6.344784896E1,3.268644713E-1,1.026380475E0,1.753418591E0,2.057856656E0
6.345781896E1,2.581529631E-1,9.037047207E-1,1.565336468E0,1.825815826E0
6.346778796E1,3.177862304E-1,5.690282232E-1,1.381543277E0,1.527561139E0
6.347775796E1,3.576512311E-1,2.650648105E-1,1.417091424E0,1.485369268E0
6.348772796E1,2.831147267E-1,1.424235553E-1,1.535955963E0,1.568310919E0
6.349769796E1,1.945620078E-1,1.227774954E-1,1.615920146E0,1.632215245E0
6.350766796E1,1.209853238E-1,1.481970960E-1,1.635196077E0,1.646349306E0
6.351763696E1,1.057185361E-1,2.645976180E-1,1.528099059E0,1.554437211E0
6.352760696E1,2.155239835E-1,4.078924084E-1,1.339600614E0,1.416812129E0
6.353757696E1,4.587152374E-1,4.936459190E-1,1.182274845E0,1.360837893E0
6.354754696E1,7.658931568E-1,3.980515444E-1,1.088873177E0,1.389489890E0
6.355751696E1,9.980568543E-1,1.736541188E-1,9.805961913E-1,1.409908553E0
6.356748596E1,1.124842908E0,-9.230940878E-2,8.196808165E-1,1.394872480E0
6.357745596E1,1.035308296E0,-4.415039581E-1,5.471099353E-1,1.251446481E0
6.358742596E1,8.154173192E-1,-8.842814398E-1,2.192273176E-1,1.222669083E0
6.359739596E1,4.515959600E-1,-1.333827074E0,-1.399800038E-1,1.415142387E0
6.360736596E1,7.343488902E-2,-1.699259341E0,-4.873133844E-1,1.769279324E0
6.361733496E1,-2.973266767E-1,-1.989076585E0,-9.064640218E-1,2.206015828E0
6.362730496E1,-5.163695146E-1,-2.186324803E0,-1.392794489E0,2.643204515E0
6.363727496E1,-6.376429600E-1,-2.381103743E0,-1.894746963E0,3.109068933E0
6.364724496E1,-6.664972150E-1,-2.509521462E0,-2.300729086E0,3.469188786E0
6.365721496E1,-6.775231634E-1,-2.591605845E0,-2.606296974E0,3.737411191E0
6.366718396E1,-6.402059408E-1,-2.637591857E0,-2.913632476E0,3.981960404E0
6.367715396E1,-6.009731703E-1,-2.690605638E0,-3.324088889E0,4.318575505E0
6.368712396E1,-6.362453292E-1,-2.748027635E0,-3.813551710E0,4.743378610E0
6.369709396E1,-7.476051128E-1,-2.753871927E0,-4.394911126E0,5.240035095E0
6.370706396E1,-9.675968076E-1,-2.487672172E0,-4.901185861E0,5.580894127E0
6.371703296E1,-1.283264884E0,-1.800921371E0,-5.175220885E0,5.627876843E0
6.372700296E1,-1.691725934E0,-5.825230122E-1,-5.143400338E0,5.445717283E0
6.373697296E1,-2.058405705E0,8.038833940E-1,-4.817861284E0,5.300476385E0
6.374694296E1,-2.276779329E0,1.735723747E0,-4.193942909E0,5.077954131E0
6.375691196E1,-2.304676541E0,2.069218522E0,-3.463726830E0,4.646568929E0
6.376688196E1,-2.064715874E0,1.981246578E0,-2.745825573E0,3.965847667E0
6.377685196E1,-1.761443602E0,1.896466044E0,-1.904852706E0,3.213678710E0
6.378682196E1,-1.568998579E0,2.003774146E0,-1.039412749E0,2.749044603E0
6.379679196E1,-1.245207696E0,2.116416078E0,-2.824778187E-1,2.471750986E0
6.380676096E1,-9.199244584E-1,2.126900720E0,4.090817320E-1,2.353150132E0
6.381673096E1,-7.500920798E-1,1.845906925E0,1.062144384E0,2.257910803E0
6.382670096E1,-8.756464179E-1,1.483598240E0,1.653582646E0,2.387918750E0
6.383667096E1,-1.324629842E0,1.267216178E0,2.227003298E0,2.884445310E0
6.384664096E1,-1.966030954E0,1.254953397E0,2.638354919E0,3.521519902E0
6.385660996E1,-2.603609302E0,1.521352542E0,2.685791625E0,4.038164386E0
6.386657996E1,-3.014238499E0,2.020394856E0,2.561123140E0,4.441506597E0
6.387654996E1,-3.041579787E0,2.485549632E0,2.226805662E0,4.515288256E0
6.388651996E1,-2.827602392E0,3.080168195E0,1.800119133E0,4.552274189E0
6.389648996E1,-2.537769946E0,3.688968009E0,1.532750520E0,4.732661558E0
6.390645896E1,-2.401779205E0,3.923148996E0,1.664005893E0,4.891682431E0
6.391642896E1,-2.249812117E0,3.665806603E0,2.488590184E0,4.969192462E0
6.392639896E1,-1.894225099E0,3.104737610E0,3.844913836E0,5.292527445E0
6.393636896E1,-1.363960115E0,2.277095225E0,4.856346488E0,5.534406117E0
6.394633896E1,-8.124871333E-1,1.579587302E0,5.435084597E0,5.717987055E0
6.395630796E1,-3.697342099E-1,1.145022819E0,5.757940949E0,5.882317962E0
6.396627796E1,-1.507953063E-1,8.542706054E-1,5.732193904E0,5.797461897E0
6.397624796E1,-1.869890595E-1,7.602485472E-1,5.351139046E0,5.408107973E0
6.398621796E1,-4.482596118E-1,8.314383978E-1,4.733328087E0,4.826657360E0
6.399618796E1,-7.083924421E-1,9.668382776E-1,4.164720864E0,4.333762335E0
6.400615696E1,-7.796570639E-1,1.071922098E0,3.592415861E0,3.829142703E0
6.401612696E1,-5.643788096E-1,1.053336723E0,3.054859107E0,3.280275271E0
6.402609696E1,-6.249825686E-2,8.807099605E-1,2.841909944E0,2.975904602E0
6.403606696E1,5.950356882E-1,5.911184192E-1,2.896024756E0,3.015036955E0
6.404603696E1,1.185649858E0,1.024654377E-1,2.782359561E0,3.026183980E0
6.405600596E1,1.568042559E0,-3.371144941E-1,2.559215779E0,3.020263076E0
6.406597596E1,1.681069530E0,-6.714717337E-1,2.462262511E0,3.056076852E0
6.407594596E1,1.568738085E0,-8.921576393E-1,2.342377049E0,2.956960377E0
6.408591596E1,1.444233907E0,-1.123683990E0,1.954578012E0,2.677471287E0
6.409588596E1,1.244876890E0,-1.366054880E0,1.258402669E0,2.235934186E0
6.410585496E1,1.085121603E0,-1.577627900E0,4.357637465E-1,1.963743549E0
6.411582496E1,9.690493291E-1,-1.681491699E0,-2.179385912E-1,1.952938341E0
6.412579496E1,8.998011196E-1,-1.696026415E0,-6.282505774E-1,2.020110503E0
6.413576496E1,8.723434719E-1,-1.597968024E0,-8.269079751E-1,1.999565387E0
6.414573496E1,9.919214440E-1,-1.672909448E0,-1.083759786E0,2.226447719E0
6.415570396E1,1.098236981E0,-1.957112780E0,-1.235277516E0,2.561703621E0
6.416567396E1,1.044866228E0,-2.141609391E0,-1.211161845E0,2.673041195E0
6.417564358E1,9.887351500E-1,-2.316928797E0,-1.317459548E0,2.842790162E0
6.418561358E1,9.896457077E-1,-2.508198237E0,-1.569623646E0,3.119964009E0
6.419558258E1,9.288683595E-1,-2.631914211E0,-1.816848602E0,3.330271413E0
6.420555258E1,8.493370172E-1,-2.649072865E0,-2.011235778E0,3.432787463E0
6.421552258E1,7.022801283E-1,-2.578909201E0,-2.191217753E0,3.456212564E0
6.422549258E1,5.236126434E-1,-2.465604195E0,-2.290169599E0,3.405620507E0
6.423546258E1,3.634048548E-1,-2.399728294E0,-2.403868123E0,3.416041704E0
6.424543158E1,2.922119527E-1,-2.396005372E0,-2.429646742E0,3.424823041E0
6.425540158E1,2.233239682E-1,-2.286278862E0,-2.247924051E0,3.214048408E0
6.426537158E1,2.126276201E-1,-1.934326181E0,-1.881833387E0,2.707051011E0
6.427534158E1,3.205311327E-1,-1.568920226E0,-1.421547003E0,2.141272230E0
6.428531158E1,6.276499222E-1,-1.475237891E0,-1.291603160E0,2.058764188E0
6.429528058E1,1.039957855E0,-1.584113631E0,-1.609679997E0,2.486362409E0
6.430525058E1,1.295935508E0,-1.568215637E0,-2.171455919E0,2.975562120E0
6.431522058E1,1.347176267E0,-1.227598953E0,-2.777758972E0,3.322322680E0
6.432519058E1,1.260012554E0,-6.978704506E-1,-3.312989704E0,3.612555270E0
6.433516058E1,9.845829691E-1,1.250777900E-2,-3.586348205E0,3.719066216E0
6.434512958E1,6.550533369E-1,6.827624148E-1,-3.358240721E0,3.488988411E0
6.435509958E1,5.252234782E-1,1.085543187E0,-2.458223255E0,2.738087888E0
6.436506958E1,5.776963915E-1,1.112474293E0,-1.142289830E0,1.695924005E0
6.437503958E1,7.840978780E-1,8.425820214E-1,-1.208034754E-2,1.151042953E0
6.438500958E1,1.100999205E0,2.778702128E-1,6.445081758E-1,1.305680625E0
6.439497858E1,1.227758435E0,-1.099697542E-1,1.239921375E0,1.748396162E0
6.440494858E1,1.112467057E0,-9.896061659E-2,1.921933007E0,2.222881608E0
6.441491858E1,8.754231273E-1,1.162303680E-1,2.443506398E0,2.598191422E0
6.442488858E1,6.180074982E-1,4.776923758E-1,2.666562472E0,2.778610928E0
6.443485858E1,5.498633160E-1,8.692137498E-1,2.606119804E0,2.801739217E0
6.444482758E1,6.786403470E-1,1.115393223E0,2.379878751E0,2.714493992E0
6.445479758E1,8.516014246E-1,1.244869874E0,2.048784842E0,2.544100100E0
6.446476758E1,1.091266880E0,1.133506143E0,1.638623130E0,2.271736196E0
6.447473758E1,1.257830958E0,9.559069079E-1,1.481879159E0,2.166070769E0
6.448470758E1,1.258583641E0,8.318436098E-1,1.785667155E0,2.337649195E0
6.449467658E1,1.108705397E0,6.475633460E-1,2.394239513E0,2.716790163E0
6.450464658E1,9.606456377E-1,2.962649685E-1,3.130863554E0,3.288300407E0
6.451461658E1,9.759609573E-1,-2.319105130E-1,3.704533882E0,3.837949135E0
6.452458658E1,1.104410837E0,-8.059457070E-1,3.991402960E0,4.219072098E0
6.453455658E1,1.268881318E0,-1.229743711E0,3.991371970E0,4.365017708E0
6.454452558E1,1.418456896E0,-1.492311176E0,3.670279139E0,4.208320516E0
6.455449558E1,1.502603445E0,-1.622470196E0,3.038852938E0,3.758304649E0
6.456446558E1,1.404717108E0,-1.552280220E0,2.199902038E0,3.036836020E0
6.457443558E1,1.133035442E0,-1.369180509E0,1.218597164E0,2.154855825E0
6.458440558E1,7.813412813E-1,-1.113404000E0,2.660512358E-1,1.385981936E0
6.459437458E1,3.594031666E-1,-8.934264851E-1,-4.675041872E-1,1.070486658E0
6.460434458E1,4.211665381E-2,-7.849325681E-1,-9.600104839E-1,1.240771163E0
6.461431458E1,-1.428191925E-1,-9.232671654E-1,-1.322895704E0,1.619528519E0
6.462428458E1,-2.507286072E-1,-1.075134559E0,-1.500242924E0,1.862661533E0
6.463425358E1,-2.575900589E-1,-1.097494896E0,-1.569820697E0,1.932662595E0
6.464422358E1,-9.899621151E-2,-1.212342398E0,-1.553830317E0,1.973312695E0
6.465419358E1,9.159491558E-2,-1.335775951E0,-1.463477971E0,1.983546014E0
6.466416358E1,2.832808607E-1,-1.499272871E0,-1.534484219E0,2.163956794E0
6.467413358E1,3.887380262E-1,-1.669967714E0,-1.789644431E0,2.478454480E0
6.468410258E1,5.083754572E-1,-1.724510542E0,-2.028383907E0,2.710483995E0
6.469407258E1,5.179675952E-1,-1.662110226E0,-2.208782789E0,2.812405063E0
6.470404258E1,3.940317298E-1,-1.453741187E0,-2.356080583E0,2.796379831E0
6.471401258E1,2.294152503E-1,-1.115492626E0,-2.600652072E0,2.839074912E0
6.472398258E1,9.069771515E-3,-7.867060286E-1,-2.806786889E0,2.914968487E0
6.473395158E1,-2.099300985E-1,-5.637230444E-1,-2.885208576E0,2.947250048E0
6.474392158E1,-4.378707176E-1,-4.243833107E-1,-2.769209758E0,2.835551912E0
6.475389158E1,-5.865020790E-1,-2.851535046E-1,-2.529803115E0,2.612508566E0
6.476386158E1,-6.877057240E-1,-1.878499889E-1,-2.320856956E0,2.427880514E0
6.477383158E1,-7.066008552E-1,-1.062596959E-1,-2.145652156E0,2.261503718E0
6.478380058E1,-6.829548613E-1,6.308034718E-2,-1.909345121E0,2.028794042E0
6.479377058E1,-6.881699198E-1,3.467574298E-1,-1.616367458E0,1.790659742E0
6.480374058E1,-7.979767560E-1,5.852004522E-1,-1.250315970E0,1.594527045E0
6.481371058E1,-8.795111351E-1,7.236707050E-1,-8.957343811E-1,1.448992480E0
6.482368058E1,-8.391296060E-1,7.185964912E-1,-5.307114190E-1,1.225632091E0
6.483364958E1,-7.119333697E-1,5.978140658E-1,-1.290141356E-1,9.385496403E-1
6.484361958E1,-6.839249875E-1,6.194978803E-1,2.352329010E-1,9.522948755E-1
6.485358958E1,-8.047537521E-1,8.254865170E-1,3.950934380E-1,1.218669527E0
6.486355958E1,-1.148531148E0,1.111869106E0,2.656454390E-1,1.620476537E0
6.487352958E1,-1.566955562E0,1.390214113E0,-6.838728011E-2,2.095882113E0
6.488349858E1,-2.012677555E0,1.643020236E0,-2.648548955E-1,2.611615315E0
6.489346858E1,-2.352584241E0,1.698348929E0,2.119791090E-2,2.901635926E0
6.490343858E1,-2.515915100E0,1.495279807E0,9.635872257E-1,3.081264487E0
6.491340858E1,-2.508300271E0,1.283879573E0,1.911713244E0,3.405079226E0
6.492337858E1,-2.290535927E0,9.699484116E-1,2.286098183E0,3.378401938E0
6.493334758E1,-1.935048020E0,6.489017737E-1,2.181385075E0,2.987293959E0
6.494331758E1,-1.683327725E0,4.897844177E-1,1.813571237E0,2.522403940E0
6.495328758E1,-1.690336343E0,4.121521050E-1,1.434837139E0,2.255186007E0
6.496325758E1,-1.973260012E0,3.056591052E-1,1.244588038E0,2.352909252E0
6.497322758E1,-2.373667108E0,4.026392698E-2,1.410355432E0,2.761343725E0
6.498319658E1,-2.730659942E0,-2.397118682E-1,1.842111497E0,3.302626268E0
6.499316658E1,-2.852440487E0,-4.810983789E-1,2.123796433E0,3.588646496E0
6.500313658E1,-2.708863861E0,-7.194747430E-1,2.280346277E0,3.613248741E0
6.501310658E1,-2.502048721E0,-9.432342374E-1,2.416416832E0,3.604026767E0
6.502307658E1,-2.416648967E0,-1.132395757E0,2.477781606E0,3.641691100E0
6.503304558E1,-2.380164826E0,-1.243634357E0,2.474797772E0,3.651908409E0
6.504301558E1,-2.348764839E0,-1.367443886E0,2.550357832E0,3.727053008E0
6.505298558E1,-2.234913704E0,-1.446189508E0,2.580624774E0,3.707550078E0
6.506295558E1,-1.927947746E0,-1.426815929E0,2.375148354E0,3.375517132E0
6.507292558E1,-1.454873939E0,-1.394127070E0,1.979616959E0,2.824735699E0
6.508289458E1,-9.184367806E-1,-1.262473501E0,1.593453974E0,2.230798294E0
6.509286458E1,-4.709320443E-1,-1.105911378E0,1.284316360E0,1.759058123E0
6.510283458E1,-1.420339845E-1,-9.631457609E-1,1.126320500E0,1.488765018E0
6.511280458E1,1.129973694E-1,-1.045420763E0,1.084163829E0,1.510325854E0
6.512277358E1,3.343716384E-1,-1.459445731E0,9.827906513E-1,1.790995170E0
6.513274358E1,3.577640824E-1,-1.898592677E0,8.427241087E-1,2.107802935E0
6.514271358E1,2.627812353E-1,-2.214087383E0,5.915435117E-1,2.306764107E0
6.515268358E1,1.573233023E-1,-2.337660685E0,1.722794384E-1,2.349273995E0
6.516265358E1,5.578433767E-2,-2.265881435E0,-3.414300317E-1,2.292139838E0
6.517262258E1,1.277300688E-1,-2.178864341E0,-9.130070561E-1,2.365871229E0
6.518259271E1,3.796274064E-1,-2.135907771E0,-1.423126920E0,2.594515216E0
6.519256271E1,6.670175441E-1,-1.983856190E0,-1.568286388E0,2.615362304E0
6.520253271E1,8.668774948E-1,-1.700909425E0,-1.421194416E0,2.379992233E0
6.521250271E1,9.864342707E-1,-1.458351717E0,-1.459921694E0,2.287184657E0
6.522247171E1,1.019899494E0,-1.326091792E0,-1.635278522E0,2.339412376E0
6.523244171E1,1.004001865E0,-1.205011743E0,-1.835327557E0,2.414228715E0
6.524241171E1,9.240402404E-1,-1.147949350E0,-2.039778376E0,2.516412904E0
6.525238171E1,7.911499856E-1,-1.069375636E0,-2.211612257E0,2.580835393E0
6.526235171E1,5.931402767E-1,-8.644681495E-1,-2.231719662E0,2.465703392E0
6.527232071E1,4.047764271E-1,-5.291543055E-1,-2.152596894E0,2.253335666E0
6.528229071E1,2.475958518E-1,-2.744513458E-1,-1.898556424E0,1.934203645E0
6.529226071E1,2.461975998E-1,-2.787724382E-1,-1.483431010E0,1.529344595E0
6.530223071E1,3.796677522E-1,-5.614899927E-1,-9.981436855E-1,1.206527841E0
6.531220071E1,4.948183953E-1,-8.551395017E-1,-7.154232073E-1,1.219811124E0
6.532216971E1,4.997805984E-1,-9.181151837E-1,-6.148797494E-1,1.212762649E0
6.533213971E1,4.159092334E-1,-8.095054919E-1,-6.360490090E-1,1.110332371E0
6.534210971E1,2.650509234E-1,-4.677854383E-1,-8.014936370E-1,9.651255143E-1
6.535207971E1,9.757621519E-2,-3.417346716E-2,-1.127094671E0,1.131826551E0
6.536204971E1,-5.173826544E-3,5.322211701E-1,-1.443026165E0,1.538054178E0
6.537201871E1,7.951162250E-1,1.327682819E0,-8.659258604E-1,1.773352496E0
6.538198871E1,2.578890490E0,2.124075345E0,6.141120100E-1,3.396984809E0
6.539195871E1,2.768529142E0,2.178490704E0,8.411903840E-1,3.621902348E0
6.540192871E1,2.807987908E0,2.127402411E0,1.234329683E0,3.732855057E0
6.541189871E1,2.412253176E0,1.837270587E0,1.013808961E0,3.197238997E0
6.542186771E1,1.845067264E0,1.610386925E0,8.155795795E-1,2.581237941E0
6.543183771E1,1.301103570E0,1.476006215E0,4.248721379E-1,2.012953348E0
6.544180771E1,7.544890398E-1,1.553130990E0,-4.590765953E-2,1.727303417E0
6.545177771E1,4.288037326E-1,1.924229209E0,-4.096512508E-1,2.013540374E0
6.546174771E1,4.849417537E-1,2.434243823E0,-3.802380019E-1,2.511034136E0
6.547171671E1,5.361143193E-1,2.577449736E0,3.485186112E-1,2.655584856E0
6.548168671E1,5.275033441E-1,2.462525051E0,1.083131796E0,2.741434641E0
6.549165671E1,5.060939833E-1,2.553944514E0,1.416043603E0,2.963771784E0
6.550162671E1,5.836431194E-1,2.512273162E0,1.388760495E0,2.929302211E0
6.551159671E1,7.353539535E-1,2.136685451E0,1.380029433E0,2.647763469E0
6.552156571E1,1.018749200E0,1.557245675E0,1.385971373E0,2.320297540E0
6.553153571E1,1.320675224E0,9.834683436E-1,1.464871362E0,2.203914957E0
6.554150571E1,1.641685901E0,5.633821517E-1,1.720719207E0,2.444055367E0
6.555147571E1,1.872032577E0,4.135191840E-1,2.136107746E0,2.870271831E0
6.556144571E1,2.077097938E0,3.656059295E-1,2.635583339E0,3.375544856E0
6.557141471E1,2.156851328E0,3.485431695E-1,2.686373423E0,3.462671247E0
6.558138471E1,1.949761807E0,2.692911780E-1,2.485032154E0,3.170090479E0
6.559135471E1,1.660414094E0,1.547693664E-1,2.162816657E0,2.731062873E0
6.560132471E1,1.473678439E0,-8.641833901E-2,1.917524207E0,2.419937056E0
6.561129471E1,1.452389896E0,-3.388233429E-1,1.662340021E0,2.233296222E0
6.562126371E1,1.410963542E0,-5.205928123E-1,1.305202029E0,1.991328032E0
6.563123371E1,1.331616534E0,-7.302546698E-1,1.002477057E0,1.819734795E0
6.564120371E1,1.194313385E0,-9.932799715E-1,7.132451195E-1,1.709300490E0
6.565117371E1,1.114758216E0,-1.222306053E0,3.614017814E-1,1.693318994E0
6.566114271E1,1.000639350E0,-1.364341938E0,5.207354844E-2,1.692755058E0
6.567111271E1,7.878306674E-1,-1.549896895E0,-1.205631548E-1,1.742811814E0
6.568108271E1,6.266132840E-1,-1.707979293E0,-3.323317641E-1,1.849400410E0
6.569105271E1,4.442832128E-1,-1.947184793E0,-3.398980612E-1,2.025943455E0
6.570102271E1,1.895316482E-1,-2.281313406E0,-2.347738945E-1,2.301180542E0
6.571099171E1,1.705812608E-1,-2.468464068E0,-2.955749971E-1,2.491942496E0
6.572096171E1,9.058396854E-2,-2.726379488E0,-9.257422918E-1,2.880685571E0
6.573093171E1,7.287341014E-2,-2.649749388E0,-1.264056927E0,2.936719644E0
6.574090171E1,4.020698241E-1,-2.225695276E0,-1.729808704E0,2.847387883E0
6.575087171E1,6.599963538E-1,-1.895757362E0,-2.212090559E0,2.987111615E0
6.576084071E1,5.735910979E-1,-1.667203150E0,-2.385700824E0,2.966503247E0
6.577081071E1,3.725655779E-1,-1.505469165E0,-2.404217201E0,2.861031784E0
6.578078071E1,2.516525403E-1,-1.318171738E0,-2.454769889E0,2.797642032E0
6.579075071E1,1.883308493E-1,-1.158807630E0,-2.422181602E0,2.691703428E0
6.580072071E1,4.747178972E-2,-9.362742966E-1,-2.253244432E0,2.440486345E0
6.581068971E1,-1.704711138E-1,-6.008014083E-1,-2.133056669E0,2.222600613E0
6.582065971E1,-3.957405055E-1,-3.567912519E-1,-1.957692824E0,2.028909002E0
6.583062971E1,-4.063426770E-1,-2.362427151E-1,-1.947992293E0,2.003895947E0
6.584059971E1,-3.379632906E-1,-1.724256188E-1,-1.988229323E0,2.024106129E0
6.585056971E1,-3.601191947E-1,-1.251456177E-1,-2.061392609E0,2.096350817E0
6.586053871E1,-4.420366760E-1,8.868530452E-2,-1.876796595E0,1.930188324E0
6.587050871E1,-5.780616232E-1,3.357781130E-1,-1.259641110E0,1.426042744E0
6.588047871E1,-8.046907483E-1,7.349464756E-1,-1.256069046E0,1.662944067E0
6.589044871E1,-7.523701550E-1,8.520913482E-1,-6.705499202E-1,1.319756686E0
6.590041871E1,-7.646243110E-1,5.941583866E-1,2.265714204E-1,9.944893835E-1
6.591038771E1,-6.894625930E-1,4.914988214E-1,3.828370893E-1,9.292437762E-1
6.592035771E1,-1.036822432E0,6.210485619E-1,2.785455662E-1,1.240278076E0
6.593032771E1,-1.319043412E0,7.428688681E-1,4.238810349E-1,1.572070231E0
6.594029771E1,-1.088525925E0,8.105597448E-1,5.057888317E-1,1.448350141E0
6.595026771E1,-6.176290371E-1,8.895784324E-1,3.452546954E-1,1.136668914E0
6.596023671E1,-1.240188410E-1,1.061489496E0,4.255913454E-1,1.150334133E0
6.597020671E1,-8.700415693E-2,1.304817283E0,4.107604676E-1,1.370708585E0
6.598017671E1,-3.202097552E-1,1.501401842E0,3.942134321E-1,1.584975082E0
6.599014671E1,-5.821238666E-1,1.827627359E0,4.366168553E-1,1.967161467E0
6.600011671E1,-8.434429508E-1,2.081452652E0,7.591872776E-1,2.370697466E0
6.601008571E1,-1.219882748E0,2.191514207E0,1.173555477E0,2.769129989E0
6.602005571E1,-1.417024181E0,2.303567909E0,1.591347806E0,3.137956418E0
6.603002571E1,-1.252165444E0,2.394139525E0,1.925326731E0,3.317635512E0
6.603999571E1,-9.513710035E-1,2.411406353E0,2.301198617E0,3.466338481E0
6.604996571E1,-4.629408009E-1,2.082327980E0,2.673788461E0,3.420460310E0
6.605993471E1,-1.270078463E-1,1.625147052E0,2.956614189E0,3.376211101E0
6.606990471E1,-2.280702811E-2,9.575464672E-1,3.150932953E0,3.293295290E0
6.607987471E1,-1.746394842E-1,2.128000581E-1,3.413264190E0,3.424347419E0
6.608984471E1,-6.126227242E-1,-4.587210846E-1,3.742209831E0,3.819668318E0
6.609981471E1,-1.266394351E0,-9.978407997E-1,3.638292530E0,3.979524274E0
6.610978371E1,-2.269608596E0,-1.488599364E0,2.702874851E0,3.830480871E0
6.611975371E1,-2.925414031E0,-1.874232591E0,1.724747354E0,3.878859174E0
6.612972371E1,-2.988141791E0,-2.051704942E0,1.207423135E0,3.820517656E0
6.613969371E1,-2.935588771E0,-1.839653912E0,1.048257832E0,3.619509971E0
6.614966371E1,-3.011635611E0,-1.596378166E0,4.719252670E-1,3.441087875E0
6.615963271E1,-2.835951924E0,-1.330277814E0,-1.408389598E-1,3.135617641E0
6.616960271E1,-2.105548296E0,-9.387891841E-1,-1.922178590E-1,2.313353943E0
6.617957258E1,-1.144149976E0,-4.806171530E-1,-2.347423196E-2,1.241218375E0
6.618954258E1,-6.249781832E-1,-3.477228051E-1,1.320044017E-1,7.272785166E-1
6.619951158E1,-4.878460658E-1,-6.682490408E-1,3.293432522E-1,8.905153240E-1
6.620948158E1,-3.525711702E-1,-1.068782728E0,7.726545846E-1,1.365136644E0
6.621945158E1,-3.327356605E-1,-1.392840098E0,1.437427456E0,2.029018050E0
